"n","method","p","l","int_effect","mode","strategy","beta","d"
100,"matern",2,1,0.2,"AICc","avg","min",2
100,"matern",1,1.5,0.2,"AICc","avg","min",2
100,"matern",2,1.5,0.2,"AICc","avg","min",2
100,"matern",1,0.5,0.25,"AICc","avg","min",2
100,"matern",2,0.5,0.25,"AICc","avg","min",2
100,"matern",1,1,0.25,"AICc","avg","min",2
100,"matern",2,1,0.25,"AICc","avg","min",2
100,"matern",1,1.5,0.25,"AICc","avg","min",2
100,"matern",2,1.5,0.25,"AICc","avg","min",2
100,"matern",1,0.5,0.3,"AICc","avg","min",2
100,"matern",2,0.5,0.3,"AICc","avg","min",2
100,"matern",1,1,0.3,"AICc","avg","min",2
100,"matern",2,1,0.3,"AICc","avg","min",2
100,"matern",1,1.5,0.3,"AICc","avg","min",2
100,"matern",2,1.5,0.3,"AICc","avg","min",2
100,"matern",1,0.5,0.4,"AICc","avg","min",2
100,"matern",2,0.5,0.4,"AICc","avg","min",2
100,"matern",1,1,0.4,"AICc","avg","min",2
100,"matern",2,1,0.4,"AICc","avg","min",2
100,"matern",1,1.5,0.4,"AICc","avg","min",2
100,"matern",2,1.5,0.4,"AICc","avg","min",2
100,"matern",1,0.5,0.5,"AICc","avg","min",2
100,"matern",2,0.5,0.5,"AICc","avg","min",2
100,"matern",1,1,0.5,"AICc","avg","min",2
100,"matern",2,1,0.5,"AICc","avg","min",2
100,"matern",1,1.5,0.5,"AICc","avg","min",2
100,"matern",2,1.5,0.5,"AICc","avg","min",2
100,"matern",1,0.5,0,"GCVc","avg","min",2
100,"matern",2,0.5,0,"GCVc","avg","min",2
100,"matern",1,1,0,"GCVc","avg","min",2
100,"matern",2,1,0,"GCVc","avg","min",2
100,"matern",1,1.5,0,"GCVc","avg","min",2
100,"matern",2,1.5,0,"GCVc","avg","min",2
100,"matern",1,0.5,0.05,"GCVc","avg","min",2
100,"matern",2,0.5,0.05,"GCVc","avg","min",2
100,"matern",1,1,0.05,"GCVc","avg","min",2
100,"matern",2,1,0.05,"GCVc","avg","min",2
100,"matern",1,1.5,0.05,"GCVc","avg","min",2
100,"matern",2,1.5,0.05,"GCVc","avg","min",2
100,"matern",1,0.5,0.1,"GCVc","avg","min",2
100,"matern",2,0.5,0.1,"GCVc","avg","min",2
100,"matern",1,1,0.1,"GCVc","avg","min",2
100,"matern",2,1,0.1,"GCVc","avg","min",2
100,"matern",1,1.5,0.1,"GCVc","avg","min",2
100,"matern",2,1.5,0.1,"GCVc","avg","min",2
100,"matern",1,0.5,0.15,"GCVc","avg","min",2
100,"matern",2,0.5,0.15,"GCVc","avg","min",2
100,"matern",1,1,0.15,"GCVc","avg","min",2
100,"matern",2,1,0.15,"GCVc","avg","min",2
100,"matern",1,1.5,0.15,"GCVc","avg","min",2
100,"matern",2,1.5,0.15,"GCVc","avg","min",2
100,"matern",1,0.5,0.2,"GCVc","avg","min",2
100,"matern",2,0.5,0.2,"GCVc","avg","min",2
100,"matern",1,1,0.2,"GCVc","avg","min",2
100,"matern",2,1,0.2,"GCVc","avg","min",2
100,"matern",1,1.5,0.2,"GCVc","avg","min",2
100,"matern",2,1.5,0.2,"GCVc","avg","min",2
100,"matern",1,0.5,0.25,"GCVc","avg","min",2
100,"matern",2,0.5,0.25,"GCVc","avg","min",2
100,"matern",1,1,0.25,"GCVc","avg","min",2
100,"matern",2,1,0.25,"GCVc","avg","min",2
100,"matern",1,1.5,0.25,"GCVc","avg","min",2
100,"matern",2,1.5,0.25,"GCVc","avg","min",2
100,"matern",1,0.5,0.3,"GCVc","avg","min",2
100,"matern",2,0.5,0.3,"GCVc","avg","min",2
100,"matern",1,1,0.3,"GCVc","avg","min",2
100,"matern",2,1,0.3,"GCVc","avg","min",2
100,"matern",1,1.5,0.3,"GCVc","avg","min",2
100,"matern",2,1.5,0.3,"GCVc","avg","min",2
100,"matern",1,0.5,0.4,"GCVc","avg","min",2
100,"matern",2,0.5,0.4,"GCVc","avg","min",2
100,"matern",1,1,0.4,"GCVc","avg","min",2
100,"matern",2,1,0.4,"GCVc","avg","min",2
100,"matern",1,1.5,0.4,"GCVc","avg","min",2
100,"matern",2,1.5,0.4,"GCVc","avg","min",2
100,"matern",1,0.5,0.5,"GCVc","avg","min",2
100,"matern",2,0.5,0.5,"GCVc","avg","min",2
100,"matern",1,1,0.5,"GCVc","avg","min",2
100,"matern",2,1,0.5,"GCVc","avg","min",2
100,"matern",1,1.5,0.5,"GCVc","avg","min",2
100,"matern",2,1.5,0.5,"GCVc","avg","min",2
100,"matern",1,0.5,0,"gmpml","avg","min",2
100,"matern",2,0.5,0,"gmpml","avg","min",2
100,"matern",1,1,0,"gmpml","avg","min",2
100,"matern",2,1,0,"gmpml","avg","min",2
100,"matern",1,1.5,0,"gmpml","avg","min",2
100,"matern",2,1.5,0,"gmpml","avg","min",2
100,"matern",1,0.5,0.05,"gmpml","avg","min",2
100,"matern",2,0.5,0.05,"gmpml","avg","min",2
100,"matern",1,1,0.05,"gmpml","avg","min",2
100,"matern",2,1,0.05,"gmpml","avg","min",2
100,"matern",1,1.5,0.05,"gmpml","avg","min",2
100,"matern",2,1.5,0.05,"gmpml","avg","min",2
100,"matern",1,0.5,0.1,"gmpml","avg","min",2
100,"matern",2,0.5,0.1,"gmpml","avg","min",2
100,"matern",1,1,0.1,"gmpml","avg","min",2
100,"matern",2,1,0.1,"gmpml","avg","min",2
100,"matern",1,1.5,0.1,"gmpml","avg","min",2
100,"matern",2,1.5,0.1,"gmpml","avg","min",2
100,"matern",1,0.5,0.15,"gmpml","avg","min",2
100,"matern",2,0.5,0.15,"gmpml","avg","min",2
100,"matern",1,1,0.15,"gmpml","avg","min",2
100,"matern",2,1,0.15,"gmpml","avg","min",2
100,"matern",1,1.5,0.15,"gmpml","avg","min",2
100,"matern",2,1.5,0.15,"gmpml","avg","min",2
100,"matern",1,0.5,0.2,"gmpml","avg","min",2
100,"matern",2,0.5,0.2,"gmpml","avg","min",2
100,"matern",1,1,0.2,"gmpml","avg","min",2
100,"matern",2,1,0.2,"gmpml","avg","min",2
100,"matern",1,1.5,0.2,"gmpml","avg","min",2
100,"matern",2,1.5,0.2,"gmpml","avg","min",2
100,"matern",1,0.5,0.25,"gmpml","avg","min",2
100,"matern",2,0.5,0.25,"gmpml","avg","min",2
100,"matern",1,1,0.25,"gmpml","avg","min",2
100,"matern",2,1,0.25,"gmpml","avg","min",2
100,"matern",1,1.5,0.25,"gmpml","avg","min",2
100,"matern",2,1.5,0.25,"gmpml","avg","min",2
100,"matern",1,0.5,0.3,"gmpml","avg","min",2
100,"matern",2,0.5,0.3,"gmpml","avg","min",2
100,"matern",1,1,0.3,"gmpml","avg","min",2
100,"matern",2,1,0.3,"gmpml","avg","min",2
100,"matern",1,1.5,0.3,"gmpml","avg","min",2
100,"matern",2,1.5,0.3,"gmpml","avg","min",2
100,"matern",1,0.5,0.4,"gmpml","avg","min",2
100,"matern",2,0.5,0.4,"gmpml","avg","min",2
100,"matern",1,1,0.4,"gmpml","avg","min",2
100,"matern",2,1,0.4,"gmpml","avg","min",2
100,"matern",1,1.5,0.4,"gmpml","avg","min",2
100,"matern",2,1.5,0.4,"gmpml","avg","min",2
100,"matern",1,0.5,0.5,"gmpml","avg","min",2
100,"matern",2,0.5,0.5,"gmpml","avg","min",2
100,"matern",1,1,0.5,"gmpml","avg","min",2
100,"matern",2,1,0.5,"gmpml","avg","min",2
100,"matern",1,1.5,0.5,"gmpml","avg","min",2
100,"matern",2,1.5,0.5,"gmpml","avg","min",2
100,"matern",1,0.5,0,"loocv","avg","min",2
100,"matern",2,0.5,0,"loocv","avg","min",2
100,"matern",1,1,0,"loocv","avg","min",2
100,"matern",2,1,0,"loocv","avg","min",2
100,"matern",1,1.5,0,"loocv","avg","min",2
100,"matern",2,1.5,0,"loocv","avg","min",2
100,"matern",1,0.5,0.05,"loocv","avg","min",2
100,"matern",2,0.5,0.05,"loocv","avg","min",2
100,"matern",1,1,0.05,"loocv","avg","min",2
100,"matern",2,1,0.05,"loocv","avg","min",2
100,"matern",1,1.5,0.05,"loocv","avg","min",2
100,"matern",2,1.5,0.05,"loocv","avg","min",2
100,"matern",1,0.5,0.1,"loocv","avg","min",2
100,"matern",2,0.5,0.1,"loocv","avg","min",2
100,"matern",1,1,0.1,"loocv","avg","min",2
100,"matern",2,1,0.1,"loocv","avg","min",2
100,"matern",1,1.5,0.1,"loocv","avg","min",2
100,"matern",2,1.5,0.1,"loocv","avg","min",2
100,"matern",1,0.5,0.15,"loocv","avg","min",2
100,"matern",2,0.5,0.15,"loocv","avg","min",2
100,"matern",1,1,0.15,"loocv","avg","min",2
100,"matern",2,1,0.15,"loocv","avg","min",2
100,"matern",1,1.5,0.15,"loocv","avg","min",2
100,"matern",2,1.5,0.15,"loocv","avg","min",2
100,"matern",1,0.5,0.2,"loocv","avg","min",2
100,"matern",2,0.5,0.2,"loocv","avg","min",2
100,"matern",1,1,0.2,"loocv","avg","min",2
100,"matern",2,1,0.2,"loocv","avg","min",2
100,"matern",1,1.5,0.2,"loocv","avg","min",2
100,"matern",2,1.5,0.2,"loocv","avg","min",2
100,"matern",1,0.5,0.25,"loocv","avg","min",2
100,"matern",2,0.5,0.25,"loocv","avg","min",2
100,"matern",1,1,0.25,"loocv","avg","min",2
100,"matern",2,1,0.25,"loocv","avg","min",2
100,"matern",1,1.5,0.25,"loocv","avg","min",2
100,"matern",2,1.5,0.25,"loocv","avg","min",2
100,"matern",1,0.5,0.3,"loocv","avg","min",2
100,"matern",2,0.5,0.3,"loocv","avg","min",2
100,"matern",1,1,0.3,"loocv","avg","min",2
100,"matern",2,1,0.3,"loocv","avg","min",2
100,"matern",1,1.5,0.3,"loocv","avg","min",2
100,"matern",2,1.5,0.3,"loocv","avg","min",2
100,"matern",1,0.5,0.4,"loocv","avg","min",2
100,"matern",2,0.5,0.4,"loocv","avg","min",2
100,"matern",1,1,0.4,"loocv","avg","min",2
100,"matern",2,1,0.4,"loocv","avg","min",2
100,"matern",1,1.5,0.4,"loocv","avg","min",2
100,"matern",2,1.5,0.4,"loocv","avg","min",2
100,"matern",1,0.5,0.5,"loocv","avg","min",2
100,"matern",2,0.5,0.5,"loocv","avg","min",2
100,"matern",1,1,0.5,"loocv","avg","min",2
100,"matern",2,1,0.5,"loocv","avg","min",2
100,"matern",1,1.5,0.5,"loocv","avg","min",2
100,"matern",2,1.5,0.5,"loocv","avg","min",2
100,"matern",1,0.5,0,"AIC","erm","min",2
100,"matern",2,0.5,0,"AIC","erm","min",2
100,"matern",1,1,0,"AIC","erm","min",2
100,"matern",2,1,0,"AIC","erm","min",2
100,"matern",1,1.5,0,"AIC","erm","min",2
100,"matern",2,1.5,0,"AIC","erm","min",2
100,"matern",1,0.5,0.05,"AIC","erm","min",2
100,"matern",2,0.5,0.05,"AIC","erm","min",2
100,"matern",1,1,0.05,"AIC","erm","min",2
100,"matern",2,1,0.05,"AIC","erm","min",2
100,"matern",1,1.5,0.05,"AIC","erm","min",2
100,"matern",2,1.5,0.05,"AIC","erm","min",2
100,"matern",1,0.5,0.1,"AIC","erm","min",2
100,"matern",2,0.5,0.1,"AIC","erm","min",2
100,"matern",1,1,0.1,"AIC","erm","min",2
100,"matern",2,1,0.1,"AIC","erm","min",2
100,"matern",1,1.5,0.1,"AIC","erm","min",2
100,"matern",2,1.5,0.1,"AIC","erm","min",2
100,"matern",1,0.5,0.15,"AIC","erm","min",2
100,"matern",2,0.5,0.15,"AIC","erm","min",2
100,"matern",1,1,0.15,"AIC","erm","min",2
100,"matern",2,1,0.15,"AIC","erm","min",2
100,"matern",1,1.5,0.15,"AIC","erm","min",2
100,"matern",2,1.5,0.15,"AIC","erm","min",2
100,"matern",1,0.5,0.2,"AIC","erm","min",2
100,"matern",2,0.5,0.2,"AIC","erm","min",2
100,"matern",1,1,0.2,"AIC","erm","min",2
100,"matern",2,1,0.2,"AIC","erm","min",2
100,"matern",1,1.5,0.2,"AIC","erm","min",2
100,"matern",2,1.5,0.2,"AIC","erm","min",2
100,"matern",1,0.5,0.25,"AIC","erm","min",2
100,"matern",2,0.5,0.25,"AIC","erm","min",2
100,"matern",1,1,0.25,"AIC","erm","min",2
100,"matern",2,1,0.25,"AIC","erm","min",2
100,"matern",1,1.5,0.25,"AIC","erm","min",2
100,"matern",2,1.5,0.25,"AIC","erm","min",2
100,"matern",1,0.5,0.3,"AIC","erm","min",2
100,"matern",2,0.5,0.3,"AIC","erm","min",2
100,"matern",1,1,0.3,"AIC","erm","min",2
100,"matern",2,1,0.3,"AIC","erm","min",2
100,"matern",1,1.5,0.3,"AIC","erm","min",2
100,"matern",2,1.5,0.3,"AIC","erm","min",2
100,"matern",1,0.5,0.4,"AIC","erm","min",2
100,"matern",2,0.5,0.4,"AIC","erm","min",2
100,"matern",1,1,0.4,"AIC","erm","min",2
100,"matern",2,1,0.4,"AIC","erm","min",2
100,"matern",1,1.5,0.4,"AIC","erm","min",2
100,"matern",2,1.5,0.4,"AIC","erm","min",2
100,"matern",1,0.5,0.5,"AIC","erm","min",2
100,"matern",2,0.5,0.5,"AIC","erm","min",2
100,"matern",1,1,0.5,"AIC","erm","min",2
100,"matern",2,1,0.5,"AIC","erm","min",2
100,"matern",1,1.5,0.5,"AIC","erm","min",2
100,"matern",2,1.5,0.5,"AIC","erm","min",2
100,"matern",1,0.5,0,"BIC","erm","min",2
100,"matern",2,0.5,0,"BIC","erm","min",2
100,"matern",1,1,0,"BIC","erm","min",2
100,"matern",2,1,0,"BIC","erm","min",2
100,"matern",1,1.5,0,"BIC","erm","min",2
100,"matern",2,1.5,0,"BIC","erm","min",2
100,"matern",1,0.5,0.05,"BIC","erm","min",2
100,"matern",2,0.5,0.05,"BIC","erm","min",2
100,"matern",1,1,0.05,"BIC","erm","min",2
100,"matern",2,1,0.05,"BIC","erm","min",2
100,"matern",1,1.5,0.05,"BIC","erm","min",2
100,"matern",2,1.5,0.05,"BIC","erm","min",2
100,"matern",1,0.5,0.1,"BIC","erm","min",2
100,"matern",2,0.5,0.1,"BIC","erm","min",2
100,"matern",1,1,0.1,"BIC","erm","min",2
100,"matern",2,1,0.1,"BIC","erm","min",2
100,"matern",1,1.5,0.1,"BIC","erm","min",2
100,"matern",2,1.5,0.1,"BIC","erm","min",2
100,"matern",1,0.5,0.15,"BIC","erm","min",2
100,"matern",2,0.5,0.15,"BIC","erm","min",2
100,"matern",1,1,0.15,"BIC","erm","min",2
100,"matern",2,1,0.15,"BIC","erm","min",2
100,"matern",1,1.5,0.15,"BIC","erm","min",2
100,"matern",2,1.5,0.15,"BIC","erm","min",2
100,"matern",1,0.5,0.2,"BIC","erm","min",2
100,"matern",2,0.5,0.2,"BIC","erm","min",2
100,"matern",1,1,0.2,"BIC","erm","min",2
100,"matern",2,1,0.2,"BIC","erm","min",2
100,"matern",1,1.5,0.2,"BIC","erm","min",2
100,"matern",2,1.5,0.2,"BIC","erm","min",2
100,"matern",1,0.5,0.25,"BIC","erm","min",2
100,"matern",2,0.5,0.25,"BIC","erm","min",2
100,"matern",1,1,0.25,"BIC","erm","min",2
100,"matern",2,1,0.25,"BIC","erm","min",2
100,"matern",1,1.5,0.25,"BIC","erm","min",2
100,"matern",2,1.5,0.25,"BIC","erm","min",2
100,"matern",1,0.5,0.3,"BIC","erm","min",2
100,"matern",2,0.5,0.3,"BIC","erm","min",2
100,"matern",1,1,0.3,"BIC","erm","min",2
100,"matern",2,1,0.3,"BIC","erm","min",2
100,"matern",1,1.5,0.3,"BIC","erm","min",2
100,"matern",2,1.5,0.3,"BIC","erm","min",2
100,"matern",1,0.5,0.4,"BIC","erm","min",2
100,"matern",2,0.5,0.4,"BIC","erm","min",2
100,"matern",1,1,0.4,"BIC","erm","min",2
100,"matern",2,1,0.4,"BIC","erm","min",2
100,"matern",1,1.5,0.4,"BIC","erm","min",2
100,"matern",2,1.5,0.4,"BIC","erm","min",2
100,"matern",1,0.5,0.5,"BIC","erm","min",2
100,"matern",2,0.5,0.5,"BIC","erm","min",2
100,"matern",1,1,0.5,"BIC","erm","min",2
100,"matern",2,1,0.5,"BIC","erm","min",2
100,"matern",1,1.5,0.5,"BIC","erm","min",2
100,"matern",2,1.5,0.5,"BIC","erm","min",2
100,"matern",1,0.5,0,"GCV","erm","min",2
100,"matern",2,0.5,0,"GCV","erm","min",2
100,"matern",1,1,0,"GCV","erm","min",2
100,"matern",2,1,0,"GCV","erm","min",2
100,"matern",1,1.5,0,"GCV","erm","min",2
100,"matern",2,1.5,0,"GCV","erm","min",2
100,"matern",1,0.5,0.05,"GCV","erm","min",2
100,"matern",2,0.5,0.05,"GCV","erm","min",2
100,"matern",1,1,0.05,"GCV","erm","min",2
100,"matern",2,1,0.05,"GCV","erm","min",2
100,"matern",1,1.5,0.05,"GCV","erm","min",2
100,"matern",2,1.5,0.05,"GCV","erm","min",2
100,"matern",1,0.5,0.1,"GCV","erm","min",2
100,"matern",2,0.5,0.1,"GCV","erm","min",2
100,"matern",1,1,0.1,"GCV","erm","min",2
100,"matern",2,1,0.1,"GCV","erm","min",2
100,"matern",1,1.5,0.1,"GCV","erm","min",2
100,"matern",2,1.5,0.1,"GCV","erm","min",2
100,"matern",1,0.5,0.15,"GCV","erm","min",2
100,"matern",2,0.5,0.15,"GCV","erm","min",2
100,"matern",1,1,0.15,"GCV","erm","min",2
100,"matern",2,1,0.15,"GCV","erm","min",2
100,"matern",1,1.5,0.15,"GCV","erm","min",2
100,"matern",2,1.5,0.15,"GCV","erm","min",2
100,"matern",1,0.5,0.2,"GCV","erm","min",2
100,"matern",2,0.5,0.2,"GCV","erm","min",2
100,"matern",1,1,0.2,"GCV","erm","min",2
100,"matern",2,1,0.2,"GCV","erm","min",2
100,"matern",1,1.5,0.2,"GCV","erm","min",2
100,"matern",2,1.5,0.2,"GCV","erm","min",2
100,"matern",1,0.5,0.25,"GCV","erm","min",2
100,"matern",2,0.5,0.25,"GCV","erm","min",2
100,"matern",1,1,0.25,"GCV","erm","min",2
100,"matern",2,1,0.25,"GCV","erm","min",2
100,"matern",1,1.5,0.25,"GCV","erm","min",2
100,"matern",2,1.5,0.25,"GCV","erm","min",2
100,"matern",1,0.5,0.3,"GCV","erm","min",2
100,"matern",2,0.5,0.3,"GCV","erm","min",2
100,"matern",1,1,0.3,"GCV","erm","min",2
100,"matern",2,1,0.3,"GCV","erm","min",2
100,"matern",1,1.5,0.3,"GCV","erm","min",2
100,"matern",2,1.5,0.3,"GCV","erm","min",2
100,"matern",1,0.5,0.4,"GCV","erm","min",2
100,"matern",2,0.5,0.4,"GCV","erm","min",2
100,"matern",1,1,0.4,"GCV","erm","min",2
100,"matern",2,1,0.4,"GCV","erm","min",2
100,"matern",1,1.5,0.4,"GCV","erm","min",2
100,"matern",2,1.5,0.4,"GCV","erm","min",2
100,"matern",1,0.5,0.5,"GCV","erm","min",2
100,"matern",2,0.5,0.5,"GCV","erm","min",2
100,"matern",1,1,0.5,"GCV","erm","min",2
100,"matern",2,1,0.5,"GCV","erm","min",2
100,"matern",1,1.5,0.5,"GCV","erm","min",2
100,"matern",2,1.5,0.5,"GCV","erm","min",2
100,"matern",1,0.5,0,"AICc","erm","min",2
100,"matern",2,0.5,0,"AICc","erm","min",2
100,"matern",1,1,0,"AICc","erm","min",2
100,"matern",2,1,0,"AICc","erm","min",2
100,"matern",1,1.5,0,"AICc","erm","min",2
100,"matern",2,1.5,0,"AICc","erm","min",2
100,"matern",1,0.5,0.05,"AICc","erm","min",2
100,"matern",2,0.5,0.05,"AICc","erm","min",2
100,"matern",1,1,0.05,"AICc","erm","min",2
100,"matern",2,1,0.05,"AICc","erm","min",2
100,"matern",1,1.5,0.05,"AICc","erm","min",2
100,"matern",2,1.5,0.05,"AICc","erm","min",2
100,"matern",1,0.5,0.1,"AICc","erm","min",2
100,"matern",2,0.5,0.1,"AICc","erm","min",2
100,"matern",1,1,0.1,"AICc","erm","min",2
100,"matern",2,1,0.1,"AICc","erm","min",2
100,"matern",1,1.5,0.1,"AICc","erm","min",2
100,"matern",2,1.5,0.1,"AICc","erm","min",2
100,"matern",1,0.5,0.15,"AICc","erm","min",2
100,"matern",2,0.5,0.15,"AICc","erm","min",2
100,"matern",1,1,0.15,"AICc","erm","min",2
100,"matern",2,1,0.15,"AICc","erm","min",2
100,"matern",1,1.5,0.15,"AICc","erm","min",2
100,"matern",2,1.5,0.15,"AICc","erm","min",2
100,"matern",1,0.5,0.2,"AICc","erm","min",2
100,"matern",2,0.5,0.2,"AICc","erm","min",2
100,"matern",1,1,0.2,"AICc","erm","min",2
100,"matern",2,1,0.2,"AICc","erm","min",2
100,"matern",1,1.5,0.2,"AICc","erm","min",2
100,"matern",2,1.5,0.2,"AICc","erm","min",2
100,"matern",1,0.5,0.25,"AICc","erm","min",2
100,"matern",2,0.5,0.25,"AICc","erm","min",2
100,"matern",1,1,0.25,"AICc","erm","min",2
100,"matern",2,1,0.25,"AICc","erm","min",2
100,"matern",1,1.5,0.25,"AICc","erm","min",2
100,"matern",2,1.5,0.25,"AICc","erm","min",2
100,"matern",1,0.5,0.3,"AICc","erm","min",2
100,"matern",2,0.5,0.3,"AICc","erm","min",2
100,"matern",1,1,0.3,"AICc","erm","min",2
100,"matern",2,1,0.3,"AICc","erm","min",2
100,"matern",1,1.5,0.3,"AICc","erm","min",2
100,"matern",2,1.5,0.3,"AICc","erm","min",2
100,"matern",1,0.5,0.4,"AICc","erm","min",2
100,"matern",2,0.5,0.4,"AICc","erm","min",2
100,"matern",1,1,0.4,"AICc","erm","min",2
100,"matern",2,1,0.4,"AICc","erm","min",2
100,"matern",1,1.5,0.4,"AICc","erm","min",2
100,"matern",2,1.5,0.4,"AICc","erm","min",2
100,"matern",1,0.5,0.5,"AICc","erm","min",2
100,"matern",2,0.5,0.5,"AICc","erm","min",2
100,"matern",1,1,0.5,"AICc","erm","min",2
100,"matern",2,1,0.5,"AICc","erm","min",2
100,"matern",1,1.5,0.5,"AICc","erm","min",2
100,"matern",2,1.5,0.5,"AICc","erm","min",2
100,"matern",1,0.5,0,"GCVc","erm","min",2
100,"matern",2,0.5,0,"GCVc","erm","min",2
100,"matern",1,1,0,"GCVc","erm","min",2
100,"matern",2,1,0,"GCVc","erm","min",2
100,"matern",1,1.5,0,"GCVc","erm","min",2
100,"matern",2,1.5,0,"GCVc","erm","min",2
100,"matern",1,0.5,0.05,"GCVc","erm","min",2
100,"matern",2,0.5,0.05,"GCVc","erm","min",2
100,"matern",1,1,0.05,"GCVc","erm","min",2
100,"matern",2,1,0.05,"GCVc","erm","min",2
100,"matern",1,1.5,0.05,"GCVc","erm","min",2
100,"matern",2,1.5,0.05,"GCVc","erm","min",2
100,"matern",1,0.5,0.1,"GCVc","erm","min",2
100,"matern",2,0.5,0.1,"GCVc","erm","min",2
100,"matern",1,1,0.1,"GCVc","erm","min",2
100,"matern",2,1,0.1,"GCVc","erm","min",2
100,"matern",1,1.5,0.1,"GCVc","erm","min",2
100,"matern",2,1.5,0.1,"GCVc","erm","min",2
100,"matern",1,0.5,0.15,"GCVc","erm","min",2
100,"matern",2,0.5,0.15,"GCVc","erm","min",2
100,"matern",1,1,0.15,"GCVc","erm","min",2
100,"matern",2,1,0.15,"GCVc","erm","min",2
100,"matern",1,1.5,0.15,"GCVc","erm","min",2
100,"matern",2,1.5,0.15,"GCVc","erm","min",2
100,"matern",1,0.5,0.2,"GCVc","erm","min",2
100,"matern",2,0.5,0.2,"GCVc","erm","min",2
100,"matern",1,1,0.2,"GCVc","erm","min",2
100,"matern",2,1,0.2,"GCVc","erm","min",2
100,"matern",1,1.5,0.2,"GCVc","erm","min",2
100,"matern",2,1.5,0.2,"GCVc","erm","min",2
100,"matern",1,0.5,0.25,"GCVc","erm","min",2
100,"matern",2,0.5,0.25,"GCVc","erm","min",2
100,"matern",1,1,0.25,"GCVc","erm","min",2
100,"matern",2,1,0.25,"GCVc","erm","min",2
100,"matern",1,1.5,0.25,"GCVc","erm","min",2
100,"matern",2,1.5,0.25,"GCVc","erm","min",2
100,"matern",1,0.5,0.3,"GCVc","erm","min",2
100,"matern",2,0.5,0.3,"GCVc","erm","min",2
100,"matern",1,1,0.3,"GCVc","erm","min",2
100,"matern",2,1,0.3,"GCVc","erm","min",2
100,"matern",1,1.5,0.3,"GCVc","erm","min",2
100,"matern",2,1.5,0.3,"GCVc","erm","min",2
100,"matern",1,0.5,0.4,"GCVc","erm","min",2
100,"matern",2,0.5,0.4,"GCVc","erm","min",2
100,"matern",1,1,0.4,"GCVc","erm","min",2
100,"matern",2,1,0.4,"GCVc","erm","min",2
100,"matern",1,1.5,0.4,"GCVc","erm","min",2
100,"matern",2,1.5,0.4,"GCVc","erm","min",2
100,"matern",1,0.5,0.5,"GCVc","erm","min",2
100,"matern",2,0.5,0.5,"GCVc","erm","min",2
100,"matern",1,1,0.5,"GCVc","erm","min",2
100,"matern",2,1,0.5,"GCVc","erm","min",2
100,"matern",1,1.5,0.5,"GCVc","erm","min",2
100,"matern",2,1.5,0.5,"GCVc","erm","min",2
100,"matern",1,0.5,0,"gmpml","erm","min",2
100,"matern",2,0.5,0,"gmpml","erm","min",2
100,"matern",1,1,0,"gmpml","erm","min",2
100,"matern",2,1,0,"gmpml","erm","min",2
100,"matern",1,1.5,0,"gmpml","erm","min",2
100,"matern",2,1.5,0,"gmpml","erm","min",2
100,"matern",1,0.5,0.05,"gmpml","erm","min",2
100,"matern",2,0.5,0.05,"gmpml","erm","min",2
100,"matern",1,1,0.05,"gmpml","erm","min",2
100,"matern",2,1,0.05,"gmpml","erm","min",2
100,"matern",1,1.5,0.05,"gmpml","erm","min",2
100,"matern",2,1.5,0.05,"gmpml","erm","min",2
100,"matern",1,0.5,0.1,"gmpml","erm","min",2
100,"matern",2,0.5,0.1,"gmpml","erm","min",2
100,"matern",1,1,0.1,"gmpml","erm","min",2
100,"matern",2,1,0.1,"gmpml","erm","min",2
100,"matern",1,1.5,0.1,"gmpml","erm","min",2
100,"matern",2,1.5,0.1,"gmpml","erm","min",2
100,"matern",1,0.5,0.15,"gmpml","erm","min",2
100,"matern",2,0.5,0.15,"gmpml","erm","min",2
100,"matern",1,1,0.15,"gmpml","erm","min",2
100,"matern",2,1,0.15,"gmpml","erm","min",2
100,"matern",1,1.5,0.15,"gmpml","erm","min",2
100,"matern",2,1.5,0.15,"gmpml","erm","min",2
100,"matern",1,0.5,0.2,"gmpml","erm","min",2
100,"matern",2,0.5,0.2,"gmpml","erm","min",2
100,"matern",1,1,0.2,"gmpml","erm","min",2
100,"matern",2,1,0.2,"gmpml","erm","min",2
100,"matern",1,1.5,0.2,"gmpml","erm","min",2
100,"matern",2,1.5,0.2,"gmpml","erm","min",2
100,"matern",1,0.5,0.25,"gmpml","erm","min",2
100,"matern",2,0.5,0.25,"gmpml","erm","min",2
100,"matern",1,1,0.25,"gmpml","erm","min",2
100,"matern",2,1,0.25,"gmpml","erm","min",2
100,"matern",1,1.5,0.25,"gmpml","erm","min",2
100,"matern",2,1.5,0.25,"gmpml","erm","min",2
100,"matern",1,0.5,0.3,"gmpml","erm","min",2
100,"matern",2,0.5,0.3,"gmpml","erm","min",2
100,"matern",1,1,0.3,"gmpml","erm","min",2
100,"matern",2,1,0.3,"gmpml","erm","min",2
100,"matern",1,1.5,0.3,"gmpml","erm","min",2
100,"matern",2,1.5,0.3,"gmpml","erm","min",2
100,"matern",1,0.5,0.4,"gmpml","erm","min",2
100,"matern",2,0.5,0.4,"gmpml","erm","min",2
100,"matern",1,1,0.4,"gmpml","erm","min",2
100,"matern",2,1,0.4,"gmpml","erm","min",2
100,"matern",1,1.5,0.4,"gmpml","erm","min",2
100,"matern",2,1.5,0.4,"gmpml","erm","min",2
